uniqueid,osmid_u,osmid_v,length,lanes,speed_mph,u,v,lane_mile,taz_u,taz_v,taz
158173,65305034,65288879,87.78299999999999,1,20,89781,88034,0.05454596294132998,96.0,96.0,96.0
158174,65305034,65301431,387.426,1,35,89781,89363,0.24073595386928803,96.0,96.0,96.0
158175,65305036,65304090,193.524,1,20,89782,89698,0.12025053748741721,129.0,96.0,Boundary
158176,65305036,2399950819,86.624,1,20,89782,198915,0.05382579193955286,129.0,129.0,129.0
158177,65305036,65305034,90.861,1,20,89782,89781,0.056458548224738093,129.0,96.0,Boundary
158178,65305047,65369643,186.201,1,20,89783,94569,0.11570022493693066,129.0,129.0,129.0
158179,65305047,3853882368,88.50299999999999,1,20,89783,210372,0.05499335131171784,129.0,129.0,129.0
158180,65305047,65304099,193.91,1,20,89783,89701,0.12049038736376404,129.0,129.0,129.0
158181,65305047,65296781,284.546,1,20,89783,88905,0.17680912672275592,129.0,129.0,129.0
158186,65305065,65292540,147.039,1,20,89784,88379,0.09136602582425093,140.0,139.0,Boundary
158187,65305070,65305076,204.431,1,20,89786,89787,0.12702784992605665,139.0,139.0,139.0
158188,65305070,65323658,85.277,1,20,89786,91670,0.052988802863285576,139.0,139.0,139.0
158189,65305070,65346430,85.469,1,20,89786,93236,0.05310810642872233,139.0,139.0,139.0
158190,65305070,65305069,136.378,1,20,89786,89785,0.08474157107882734,139.0,139.0,139.0
158191,65305069,65305070,136.378,1,20,89785,89786,0.08474157107882734,139.0,139.0,139.0
158192,65305069,65292540,64.976,1,20,89785,88379,0.04037431493655785,139.0,139.0,139.0
158193,65305069,65292537,111.01,1,20,89785,88378,0.06897858749549506,139.0,141.0,Boundary
158194,65305069,65306229,92.824,1,20,89785,89931,0.057678302906781664,139.0,139.0,139.0
158195,65305076,65305070,204.431,1,20,89787,89786,0.12702784992605665,139.0,139.0,139.0
158196,65305076,65332243,85.132,1,20,89787,92362,0.052898703816471354,139.0,139.0,139.0
158197,65305076,65305089,126.924,1,20,89787,89788,0.07886711322654008,139.0,139.0,139.0
158198,65305076,65323664,85.21600000000002,1,20,89787,91671,0.05295089912634995,139.0,139.0,139.0
158199,65305089,767752910,8.932,1,20,89788,183082,0.005550101283756074,139.0,142.0,Boundary
158200,65305089,65356422,105.672,2,30,89788,93943,0.13132339965451675,139.0,139.0,139.0
158201,65305089,65305076,126.924,1,20,89788,89787,0.07886711322654008,139.0,139.0,139.0
158207,65305099,65323679,85.361,1,20,89789,91673,0.05304099817316416,147.0,147.0,147.0
158208,65305099,65323679,489.3730000000001,1,20,89789,91673,0.30408304025252597,147.0,147.0,147.0
158209,65305099,559544894,85.361,1,20,89789,178945,0.05304099817316416,147.0,147.0,147.0
158210,65305099,65305101,155.235,1,20,89789,89790,0.09645879677383276,147.0,147.0,147.0
158211,65305101,65279912,47.03,1,20,89790,87571,0.029223159804640415,147.0,147.0,147.0
158212,65305101,65305099,155.235,1,20,89790,89789,0.09645879677383276,147.0,147.0,147.0
158213,65305101,65323684,86.303,1,20,89790,91674,0.05362633129108827,147.0,147.0,147.0
158214,65305101,65361932,148.70499999999996,1,20,89790,94256,0.0924012328035095,147.0,147.0,147.0
158217,65305105,65292335,201.223,1,20,89791,88344,0.1250344861868841,147.0,147.0,147.0
158218,65305105,65323687,85.34299999999999,1,20,89791,91675,0.05302981346390445,147.0,147.0,147.0
158219,65305105,65356416,85.39399999999999,1,20,89791,93942,0.0530615034734736,147.0,144.0,Boundary
158220,65305105,65305108,203.084,1,20,89791,89792,0.12619086084978937,147.0,147.0,147.0
158221,65305108,65305111,202.343,1,20,89792,89793,0.12573042365193185,147.0,147.0,147.0
158222,65305108,65305105,203.084,1,20,89792,89791,0.12619086084978937,147.0,147.0,147.0
158223,65305108,65323689,85.421,1,20,89792,91676,0.05307828053736315,147.0,147.0,147.0
158224,65305108,65346909,85.279,1,20,89792,93276,0.05299004560875887,147.0,144.0,Boundary
158225,65305111,258964510,171.84199999999996,1,20,89793,160785,0.10677793381137607,147.0,147.0,147.0
158226,65305111,65305108,202.343,1,20,89793,89792,0.12573042365193185,147.0,147.0,147.0
158227,65305111,65323691,85.512,1,20,89793,91677,0.05313482545639828,147.0,147.0,147.0
158228,65305111,65352661,85.845,1,20,89793,93764,0.05334174257770266,147.0,143.0,Boundary
158229,65305117,65323695,78.905,1,20,89794,91678,0.049029415785353005,140.0,140.0,140.0
158230,65305117,65300507,218.974,1,20,89794,89323,0.13606447363515478,140.0,141.0,Boundary
158231,65305117,65343473,92.271,1,20,89794,93090,0.057334683783414324,140.0,141.0,Boundary
158234,65305137,65305155,231.332,1,20,89795,89796,0.1437433979146731,92.0,93.0,Boundary
158235,65305137,65321426,662.7310000000001,1,30,89795,91493,0.4118029751326632,92.0,93.0,Boundary
158236,65305137,65314312,186.65,1,30,89795,90827,0.11597922129568644,92.0,92.0,92.0
158237,65305155,65290162,97.28900000000002,1,20,89796,88149,0.06045273217592306,93.0,93.0,93.0
158238,65305155,65305162,90.08,1,20,89796,89797,0.05597325611741459,93.0,93.0,93.0
158239,65305155,65305137,231.332,1,20,89796,89795,0.1437433979146731,93.0,92.0,Boundary
158243,65305162,65297337,290.269,1,20,89797,88998,0.18036524289460276,93.0,93.0,93.0
158244,65305162,65305155,90.08,1,20,89797,89796,0.05597325611741459,93.0,93.0,93.0
158245,65305162,65305220,567.0010000000002,1,20,89797,89799,0.3523189630531772,93.0,93.0,93.0
158249,65305213,65305220,52.354000000000006,1,20,89798,89799,0.03253134825456399,93.0,93.0,93.0
158250,65305213,65297337,267.38200000000006,1,20,89798,88998,0.16614388507089867,93.0,93.0,93.0
158251,65305213,65373987,117.529,1,20,89798,94704,0.07302931636571514,93.0,93.0,93.0
158252,65305220,65305224,60.455,1,20,89799,89800,0.03756508879416407,93.0,93.0,93.0
158253,65305220,65305213,52.354,1,20,89799,89798,0.03253134825456398,93.0,93.0,93.0
158254,65305220,65305162,567.0010000000002,1,20,89799,89797,0.3523189630531772,93.0,93.0,93.0
158255,65305224,65305220,60.455,1,20,89800,89799,0.03756508879416407,93.0,93.0,93.0
158256,65305224,65305249,167.27599999999998,1,20,89800,89801,0.10394074589583308,93.0,93.0,93.0
158257,65305224,65306043,272.065,1,20,89800,89888,0.16905377359662968,93.0,93.0,93.0
158259,65305249,65305224,167.27599999999995,1,20,89801,89800,0.10394074589583305,93.0,93.0,93.0
158260,65305249,65306043,505.126,1,20,89801,89888,0.3138715249729703,93.0,93.0,93.0
158261,65305249,358861889,89.50299999999999,1,20,89801,170718,0.05561472404836765,93.0,93.0,93.0
158262,65305263,65305269,39.704,1,20,89802,89803,0.02467098313594393,93.0,93.0,93.0
158263,65305263,358861889,12.437,1,20,89802,170718,0.0077280127257136465,93.0,93.0,93.0
158264,65305263,65326879,323.38299999999987,1,20,89802,91960,0.20094137969602438,93.0,93.0,93.0
158265,65305269,65305263,39.704,1,20,89803,89802,0.02467098313594393,93.0,93.0,93.0
158266,65305269,65326879,242.68400000000003,1,20,89803,91960,0.1507972212211217,93.0,93.0,93.0
158267,65305269,258926831,108.618,1,20,89803,160741,0.06749226390942871,93.0,93.0,93.0
158268,65305271,258926831,12.554,2,25,89804,160741,0.015601426671803349,93.0,93.0,93.0
158269,65305271,65332376,40.741,2,35,89804,92376,0.05063069332769956,93.0,93.0,93.0
158270,65305283,65305304,92.009,1,20,89805,89810,0.057171884126412074,153.0,153.0,153.0
158271,65305283,65328564,139.141,1,20,89805,92115,0.08645842395019077,153.0,153.0,153.0
158272,65305283,65328563,141.153,1,20,89805,92114,0.08770862589633018,153.0,153.0,153.0
158273,65305283,65305288,316.758,1,20,89805,89806,0.19682478531571948,153.0,153.0,153.0
158274,65305283,65313610,351.045,1,20,89805,90769,0.21812979233723143,153.0,153.0,153.0
158275,65305283,65336266,158.15,1,20,89805,92645,0.09827009830116695,153.0,153.0,153.0
158276,65305288,65305291,182.694,1,20,89806,89807,0.1135210707494998,153.0,158.0,Boundary
158277,65305288,65313610,80.54899999999999,1,20,89806,90769,0.05005095256440528,153.0,153.0,153.0
158278,65305288,65313608,77.697,1,20,89806,90768,0.04827879751948004,153.0,153.0,153.0
158279,65305288,65305283,316.7580000000001,1,20,89806,89805,0.19682478531571956,153.0,153.0,153.0
158280,65305291,2577774960,15.755999999999998,1,20,89807,202833,0.009790348838654355,158.0,158.0,158.0
158281,65305291,65305288,182.694,1,20,89807,89806,0.1135210707494998,158.0,153.0,Boundary
158282,65305291,65330552,78.49600000000001,1,20,89807,92306,0.04877527433606324,158.0,158.0,158.0
158283,65305298,65305301,28.022,1,20,89808,89809,0.017412106826400885,151.0,153.0,Boundary
158284,65305298,4087524911,49.691,1,25,89808,212044,0.03087663265686555,151.0,151.0,151.0
158285,65305298,65310268,142.181,1,25,89808,90433,0.08834739706960619,151.0,151.0,151.0
158288,65305301,65305304,90.25,1,20,89809,89810,0.05607888948264506,153.0,153.0,153.0
158289,65305301,65305298,28.022,1,20,89809,89808,0.017412106826400885,153.0,151.0,Boundary
158290,65305301,65328646,141.32299999999998,1,25,89809,92126,0.08781425926156063,153.0,153.0,153.0
158291,65305301,65323839,44.646,1,25,89809,91695,0.027741807200467275,153.0,153.0,153.0
158292,65305304,65305283,92.009,1,20,89810,89805,0.057171884126412074,153.0,153.0,153.0
158293,65305304,65305301,90.25,1,20,89810,89809,0.05607888948264506,153.0,153.0,153.0
158294,65305304,65312372,140.408,1,20,89810,90641,0.08724570320752606,153.0,153.0,153.0
158295,65305304,65312369,140.096,1,20,89810,90640,0.08705183491369134,153.0,153.0,153.0
158296,65305316,65305318,41.443000000000005,1,20,89811,89812,0.025751550324977945,132.0,132.0,132.0
158297,65305316,65337174,70.45100000000001,1,20,89811,92752,0.04377633066971554,132.0,132.0,132.0
158298,65305316,65352611,170.03199999999995,1,20,89811,93761,0.10565324915803992,132.0,133.0,Boundary
158299,65305318,65305316,41.443000000000005,1,20,89812,89811,0.025751550324977945,132.0,132.0,132.0
158300,65305318,65297214,73.543,1,20,89812,88977,0.045697615171436744,132.0,132.0,132.0
158301,65305318,1711296665,137.61700000000002,1,20,89812,191946,0.08551145189953648,132.0,133.0,Boundary
158302,65305324,65337183,73.457,1,20,89813,92753,0.04564417711608485,132.0,132.0,132.0
158303,65305324,1735998418,130.84,1,20,89813,192153,0.08130040886326072,132.0,132.0,132.0
158304,65305324,1735998417,119.588,1,20,89813,192152,0.07430872283047708,132.0,132.0,132.0
158305,65305324,65297214,73.733,1,20,89813,88977,0.045815675991400205,132.0,132.0,132.0
158306,65305336,1735998417,8.177999999999999,1,20,89814,192152,0.005081586240322119,132.0,132.0,132.0
158307,65305336,65305338,83.88799999999998,1,20,89814,89815,0.052125716132078975,132.0,132.0,132.0
158308,65305336,65314988,76.60799999999998,2,25,89814,90881,0.09520424521853676,132.0,132.0,132.0
158309,65305338,65304225,147.01099999999997,1,20,89815,89717,0.09134862738762473,132.0,132.0,132.0
158310,65305338,65305342,77.429,1,20,89815,89816,0.04811226962605789,132.0,132.0,132.0
158311,65305338,65305336,83.88799999999998,1,20,89815,89814,0.052125716132078975,132.0,132.0,132.0
158312,65305342,65337191,76.49799999999998,1,20,89816,92754,0.04753377160823691,132.0,132.0,132.0
158313,65305342,65360828,111.98399999999998,1,20,89816,94205,0.06958380454099194,132.0,131.0,Boundary
158314,65305342,65305356,187.01800000000003,1,20,89816,89817,0.11620788646277358,132.0,131.0,Boundary
158315,65305342,65305338,77.429,1,20,89816,89815,0.04811226962605789,132.0,132.0,132.0
158316,65305356,65337208,85.646,1,20,89817,92755,0.053218089403109355,131.0,132.0,Boundary
158317,65305356,65360828,278.258,1,20,89817,94205,0.17290193495470194,131.0,131.0,131.0
158318,65305356,65305369,109.162,1,20,89817,89818,0.0678302906781662,131.0,131.0,131.0
158319,65305356,65305342,187.01800000000003,1,20,89817,89816,0.11620788646277358,131.0,132.0,Boundary
158320,65305369,65294721,186.05,1,20,89818,88664,0.11560639765369655,131.0,131.0,131.0
158321,65305369,2317635432,147.17000000000004,1,20,89818,198266,0.09144742565275209,131.0,131.0,131.0
158322,65305369,65305356,109.162,1,20,89818,89817,0.0678302906781662,131.0,131.0,131.0
158323,65305396,65305400,146.153,1,20,89819,89820,0.0908154895795792,108.0,112.0,Boundary
158324,65305396,2249911790,53.898,1,25,89819,197676,0.03349074775995129,108.0,108.0,108.0
158325,65305396,65345318,85.071,1,25,89819,93176,0.05286080007953571,108.0,108.0,108.0
158326,65305400,65305396,146.153,1,20,89820,89819,0.0908154895795792,112.0,108.0,Boundary
158327,65305400,65317339,84.15700000000001,1,20,89820,91084,0.0522928653982378,112.0,112.0,112.0
158328,65305400,65317337,85.15299999999999,1,20,89820,91083,0.05291175264394099,112.0,112.0,112.0
158329,65305400,65290918,142.941,1,20,89820,88207,0.08881964034946004,112.0,112.0,112.0
158330,65305403,65290918,141.412,1,20,89821,88207,0.08786956143512248,112.0,112.0,112.0
158331,65305403,65293480,142.566,1,20,89821,88502,0.08858662557321635,112.0,112.0,112.0
158332,65305403,65324916,84.432,1,20,89821,91796,0.052463742900816485,112.0,112.0,112.0
158333,65305403,65324913,85.12299999999999,1,20,89821,91795,0.052893111461841495,112.0,112.0,112.0
158334,65305406,65357028,85.77799999999999,1,20,89822,93975,0.05330011060434712,112.0,112.0,112.0
158335,65305406,65333194,83.699,1,20,89822,92435,0.052008276684852174,112.0,112.0,112.0
158336,65305406,65305410,193.463,1,20,89822,89823,0.12021263375048157,112.0,113.0,Boundary
158337,65305406,65293480,142.36700000000002,1,20,89822,88502,0.08846297239862305,112.0,112.0,112.0
158338,65305410,65323881,81.857,1,20,89823,91697,0.050863708103943236,113.0,113.0,113.0
158339,65305410,65305421,147.989,1,20,89823,89824,0.09195632992406826,113.0,113.0,113.0
158340,65305410,65305406,193.463,1,20,89823,89822,0.12021263375048157,113.0,112.0,Boundary
158341,65305421,65337772,133.441,1,20,89824,92809,0.08291659935128687,113.0,113.0,113.0
158342,65305421,65305433,157.539,1,20,89824,89825,0.09789043955907391,113.0,113.0,113.0
158343,65305421,65305410,147.989,1,20,89824,89823,0.09195632992406826,113.0,113.0,113.0
158345,65305433,65348511,109.32500000000002,1,20,89825,93481,0.06793157443424014,113.0,113.0,113.0
158346,65305433,65324632,160.49400000000003,1,20,89825,91752,0.0997265959958741,113.0,113.0,113.0
158347,65305433,65305421,157.539,1,20,89825,89824,0.09789043955907391,113.0,113.0,113.0
158348,65305454,1130284621,111.837,1,20,89826,187033,0.06949246274870444,142.0,142.0,142.0
158349,65305454,65348962,86.20100000000001,2,30,89826,93510,0.1071259025439,142.0,142.0,142.0
158350,65305454,298940483,95.77,2,30,89826,165622,0.11901773397790398,142.0,142.0,142.0
158357,65305510,65305512,194.52,1,25,89827,89828,0.12086942473312043,97.0,97.0,97.0
158358,65305510,65294308,194.512,1,25,89827,88631,0.12086445375122722,97.0,97.0,97.0
158359,65305510,65318069,90.093,1,20,89827,91201,0.05598133396299104,97.0,97.0,97.0
158360,65305510,65288867,89.19000000000003,1,20,89827,88028,0.05542023438179628,97.0,97.0,97.0
158361,65305512,65305510,194.52,1,25,89828,89827,0.12086942473312043,97.0,97.0,97.0
158362,65305512,65288870,90.357,1,20,89828,88030,0.05614537636546659,97.0,97.0,97.0
158363,65305512,65305514,195.458,1,25,89828,89829,0.12145227236009794,97.0,97.0,97.0
158364,65305512,65312262,88.76899999999999,1,20,89828,90620,0.05515863645966669,97.0,97.0,97.0
158366,65305544,65369932,28.516,2,30,89830,94579,0.03543812991661178,129.0,129.0,129.0
158367,65305544,65301431,202.425,1,35,89830,89363,0.12578137621633714,129.0,96.0,Boundary
158368,65305544,65305549,34.569,1,35,89830,89831,0.02148023413324717,129.0,129.0,129.0
158369,65305549,65369932,50.277,1,30,89831,94579,0.031240757080542338,129.0,129.0,129.0
158370,65305549,65305271,56.544,2,25,89831,89804,0.07026980004225335,129.0,93.0,Boundary
158371,65305549,65305544,34.569,1,35,89831,89830,0.02148023413324717,129.0,129.0,129.0
158372,65305565,65305569,96.888,1,20,89832,89833,0.06020356170852648,142.0,142.0,142.0
158373,65305569,65305572,63.575,1,20,89833,89834,0.03950377173251147,142.0,142.0,142.0
158374,65305569,65305565,96.888,1,20,89833,89832,0.06020356170852648,142.0,142.0,142.0
158375,65305569,65344762,38.149,2,30,89833,93146,0.04740949706090696,142.0,142.0,142.0
158376,65305569,4944451809,52.863,2,30,89833,219781,0.06569525395503747,142.0,142.0,142.0
158377,65305572,65305569,63.575,1,20,89834,89833,0.03950377173251147,142.0,142.0,142.0
158378,65305572,65324110,56.827,1,20,89834,91712,0.035310748505598566,142.0,142.0,142.0
158379,65305572,65324108,37.309,1,20,89834,91711,0.023182795431667638,142.0,142.0,142.0
158380,65305602,3623852266,11.988,1,20,89835,208608,0.0074490163669578835,172.0,172.0,172.0
158381,65305602,65286791,198.197,2,20,89835,87806,0.24630842457156352,172.0,172.0,172.0
158385,65305619,633361166,55.69,2,20,89836,180479,0.06920849540805547,172.0,172.0,172.0
158386,65305619,65326186,160.91700000000003,1,20,89836,91903,0.09998943666347698,172.0,172.0,172.0
158387,65305619,65341079,145.85399999999998,1,20,89836,92962,0.0906296991313209,172.0,172.0,172.0
158391,65305636,65298955,44.252,1,20,89837,89155,0.02749698634222725,144.0,144.0,144.0
158392,65305636,65305651,130.945,1,20,89837,89838,0.08136565300060894,144.0,145.0,Boundary
158393,65305636,65302325,129.37099999999998,1,20,89837,89472,0.08038761231312214,144.0,145.0,Boundary
158396,65305651,65305636,130.945,1,20,89838,89837,0.08136565300060894,145.0,144.0,Boundary
158403,65305689,65306187,92.514,1,25,89839,89917,0.05748567735842022,138.0,138.0,138.0
158404,65305689,65305691,107.698,1,20,89839,89840,0.06692060099171089,138.0,138.0,138.0
158405,65305689,65293011,86.245,1,25,89839,88447,0.05359029167236259,138.0,138.0,138.0
158406,65305691,65305693,140.47299999999998,1,20,89840,89841,0.0872860924354083,138.0,138.0,138.0
158407,65305691,65305689,107.698,1,20,89840,89839,0.06692060099171089,138.0,138.0,138.0
158408,65305691,65293016,91.67,1,20,89840,88448,0.05696123876868779,138.0,138.0,138.0
158409,65305691,65337486,90.936,1,20,89840,92785,0.056505151179986834,138.0,138.0,138.0
158410,65305693,65302014,140.445,1,20,89841,89433,0.08726869399878211,138.0,138.0,138.0
158411,65305693,65305691,140.47299999999998,1,20,89841,89840,0.0872860924354083,138.0,138.0,138.0
158412,65305693,65360643,90.802,1,20,89841,94190,0.05642188723327576,138.0,138.0,138.0
158413,65305693,65292985,91.425,1,20,89841,88441,0.056809002448208586,138.0,138.0,138.0
158414,65305696,65305700,140.541,1,20,89842,89843,0.08732834578150049,138.0,138.0,138.0
158415,65305696,65302014,140.41,1,20,89842,89433,0.08724694595299937,138.0,138.0,138.0
158416,65305696,65307702,90.987,1,20,89842,90129,0.056536841189555966,138.0,152.0,Boundary
158417,65305696,65292989,91.073,1,20,89842,88443,0.05659027924490785,138.0,138.0,138.0
158419,65305700,65305702,140.416,1,20,89843,89844,0.08725067418941927,138.0,138.0,138.0
158420,65305700,65305696,140.541,1,20,89843,89842,0.08732834578150049,138.0,138.0,138.0
158421,65305700,65292992,91.11,1,20,89843,88444,0.0566132700361639,138.0,138.0,138.0
158422,65305700,65360594,91.285,1,20,89843,94186,0.05672201026507761,138.0,152.0,Boundary
158423,65305702,65305700,140.416,1,20,89844,89843,0.08725067418941927,138.0,138.0,138.0
158424,65305702,65327994,91.496,1,20,89844,92062,0.05685311991251072,138.0,152.0,Boundary
158425,65305702,65292996,91.444,1,20,89844,88445,0.056820808530204936,138.0,138.0,138.0
158426,65305702,65305706,139.983,1,20,89844,89845,0.0869816197944499,138.0,152.0,Boundary
158427,65305706,65316537,91.179,1,20,89845,90992,0.056656144754992734,152.0,152.0,152.0
158428,65305706,65305702,139.983,1,20,89845,89844,0.0869816197944499,152.0,138.0,Boundary
158429,65305706,4969886202,91.929,1,20,89845,220068,0.05712217430748009,152.0,152.0,152.0
158430,65305714,65301785,77.548,1,20,89846,89420,0.04818621298171922,153.0,152.0,Boundary
158431,65305714,65330552,85.344,1,20,89846,92306,0.053030434836641105,153.0,158.0,Boundary
158432,65305714,65293025,124.344,1,20,89846,88450,0.07726397156598357,153.0,152.0,Boundary
158433,65305723,65305725,150.253,1,20,89847,89848,0.09336311779984341,168.0,168.0,168.0
158434,65305725,65330300,77.656,1,20,89848,92275,0.0482533212372774,168.0,168.0,168.0
158435,65305725,65297442,78.23899999999999,1,20,89848,89020,0.04861558154274423,168.0,168.0,168.0
158436,65305725,65305727,204.322,1,20,89848,89849,0.12696012029776182,168.0,168.0,168.0
158437,65305725,65305723,150.253,1,20,89848,89847,0.09336311779984341,168.0,168.0,168.0
158438,65305727,65305729,198.724,1,20,89849,89850,0.1234816757179962,168.0,168.0,168.0
158439,65305727,65349387,78.824,1,20,89849,93535,0.04897908459368437,168.0,168.0,168.0
158440,65305727,1607089648,79.22,1,20,89849,190194,0.04922514819739769,168.0,168.0,168.0
158441,65305727,65305725,204.322,1,20,89849,89848,0.12696012029776182,168.0,168.0,168.0
158442,65305729,65299753,196.889,1,20,89850,89257,0.12234145674624382,168.0,168.0,168.0
158443,65305729,65305727,198.724,1,20,89850,89849,0.1234816757179962,168.0,168.0,168.0
158444,65305729,65335446,79.045,1,20,89850,92587,0.04911640796848398,168.0,168.0,168.0
158445,65305729,1607089656,78.71,1,20,89850,190196,0.04890824810170629,168.0,168.0,168.0
