x_x,y_x,x_y,y_y,time_departure
-122.4098893,37.7871562,-122.4605707,37.7740454,23921.2
-122.4136932,37.7809332,-122.4324331,37.7572755,23921.8
-122.4007726,37.7911821,-122.4329307,37.7926833,23933.7
-122.4181563,37.777974,-122.4119117,37.7888113,23934.6
-122.4013982,37.7892837,-122.4014786,37.7635435,23935.4
-122.4164231,37.7777453,-122.2676409,37.523427,23941.7
-122.4153391,37.7807264,-122.3951477,37.7892316,23942.2
-122.4120562,37.7811625,-122.4653648,37.7809187,23953.1
-122.4085318,37.7844618,-122.4080914,37.7949473,23957.6
-122.406589,37.7875664,-122.399635,37.7807911,23960.4
-122.399572,37.791327,-122.4100772,37.7880844,23963.5
-122.4020077,37.788802,-122.390143,37.741105,23967.5
-122.4159033,37.7835243,-122.3994306,37.7736249,23968.7
-122.4149213,37.7788674,-122.4037943,37.7579187,23975.3
-122.4113476,37.7860145,-122.4289555,37.7674033,23977.7
-122.4029757,37.7937875,-122.4239912,37.7901653,23982.4
-122.4120562,37.7811625,-122.246545,37.7613064,23985.5
-122.4007726,37.7911821,-122.2910856,37.8455308,23991.8
-122.4050568,37.7877685,-122.4182981,37.7870416,23994
-122.406589,37.7875664,-122.410733,37.739792,24001.9
-122.3995716,37.7907272,-122.3989918,37.7942922,24004.7
-122.3964008,37.7932487,-122.4217003,37.7875678,24006
-122.4011522,37.7930673,-122.5448685,37.9057305,24006.6
-122.4125763,37.7805274,-122.3895768,37.7706727,24017.8
-122.4086156,37.7892289,-121.8774395,38.0031042,24030.6
-122.4131792,37.786738,-122.1994581,37.5125189,24038
-122.4136932,37.7809332,-122.2934548,37.8393782,24046.2
-122.4020317,37.7891058,-122.4721293,37.6585459,24048.7
-122.4100772,37.7880844,-122.3916518,37.792,24059.8
-122.4020077,37.788802,-122.4694684,37.6588834,24083
-122.4111594,37.7850815,-122.3896299,37.7228557,24093
-122.4013982,37.7892837,-122.4549939,37.7763251,24114.2
-122.4136932,37.7809332,-122.2996099,37.8923334,24115.1
-122.406589,37.7875664,-122.0739246,37.9381157,24115.2
-122.4191918,37.7831061,-122.3939349,37.7868664,24119.7
-122.4029757,37.7937875,-122.4474822,37.7810785,24133.6
-122.4027912,37.7928594,-122.4400306,37.7861901,24149.1
-122.4011522,37.7930673,-122.3430029,37.5791327,24155.8
-122.4169202,37.7776604,-122.392393,37.738603,24163.3
-122.4064263,37.7903715,-122.3997849,37.7922611,24164.1
-122.4086156,37.7892289,-122.4260164,37.7614313,24165.2
-122.3997849,37.7922611,-122.421351,37.7770933,24165.3
-122.4050568,37.7877685,-122.4009593,37.7921162,24174.1
-122.4169202,37.7776604,-122.4089196,37.8071736,24175.6
-122.4086156,37.7892289,-122.4086666,37.7736568,24189.6
-122.4137429,37.7895358,-122.4199449,37.7868327,24191.6
-122.4024099,37.7909791,-122.4188105,37.7812425,24196.1
-122.4007726,37.7911821,-122.3990912,37.7803575,24203.2
-122.4128028,37.7848729,-122.4093654,37.6480916,24212.4
-122.3974037,37.7924404,-122.4473492,37.7822355,24215.2
-122.4115357,37.7869469,-122.3884314,37.7817918,24215.6
-122.3995716,37.7907272,-122.44321,37.7932283,24235.7
-122.4098893,37.7871562,-122.4015469,37.7743778,24245
-122.4207595,37.7829067,-122.4464358,37.7853723,24252.6
-122.4029838,37.7880314,-122.4169784,37.7752726,24260.6
-122.4022209,37.7900432,-122.3963514,37.7936818,24261.9
-122.3976272,37.7935131,-122.4115949,37.8039613,24268.9
-122.4034364,37.7876758,-122.3951781,37.7843129,24276.7
-122.3974495,37.7926417,-122.2495436,37.8163183,24277
-122.399572,37.791327,-122.2757826,37.9121525,24277
-122.4013982,37.7892837,-122.4149213,37.7788674,24284.2
-122.4052473,37.7887033,-122.4169901,37.7804986,24289.9
-122.4137429,37.7895358,-122.4187467,37.7667388,24316.3
-122.4007726,37.7911821,-122.4161325,37.7930204,24327.8
-122.4115357,37.7869469,-122.4439647,37.7969764,24330.4
-122.4013982,37.7892837,-122.3944742,37.7614188,24332.5
-122.4090996,37.7832019,-122.4044406,37.7794476,24332.5
-122.399572,37.791327,-122.5281642,37.874185,24334.1
-122.4080561,37.7864339,-122.491064,37.6478667,24336.4
-122.3997849,37.7922611,-122.5606103,37.9018344,24346.3
-122.4020077,37.788802,-122.4112193,37.7629823,24346.7
-122.4180638,37.7775161,-122.3917402,37.7315837,24350.8
-122.414258,37.7837336,-122.457058,37.710061,24370.1
-122.4137429,37.7895358,-122.4013982,37.7892837,24372.4
-122.4104533,37.7899531,-122.3931794,37.7945305,24376.8
-122.4054347,37.7896352,-122.4205077,37.750513,24376.9
-122.410784,37.7832203,-122.3939014,37.7937627,24380.4
-122.4025983,37.791909,-122.41736,37.7823844,24384.7
-122.4052473,37.7887033,-122.4083342,37.7692104,24392.1
-122.4193813,37.7840364,-122.4170349,37.789115,24403.6
-122.3999769,37.7932159,-122.4401202,37.7861787,24405.2
-122.4120562,37.7811625,-122.429423,37.749158,24416
-122.4207595,37.7829067,-122.444818,37.7205988,24423.8
-122.3976272,37.7935131,-122.4289321,37.7979313,24427.8
-122.4169854,37.782432,-122.4231603,37.7698267,24432.6
-122.4137429,37.7895358,-121.7212321,37.6922775,24433.7
-122.4011522,37.7930673,-122.2713582,37.7703475,24441.8
-122.399572,37.791327,-122.1693863,37.7108033,24444.8
-122.4080561,37.7864339,-122.4093899,37.8081512,24448.8
-122.4157156,37.7825934,-122.4020011,37.8032508,24451.8
-122.3975688,37.792548,-122.4239212,37.7985682,24452.4
-122.4027912,37.7928594,-122.428229,37.8028002,24454
-122.4029757,37.7937875,-122.3899446,37.7372152,24457.3
-122.4029838,37.7880314,-122.429346,37.748362,24472.5
-122.3976272,37.7935131,-122.428363,37.7951168,24473
-122.4133664,37.7876672,-122.4250758,37.7955354,24476.7
-122.4036842,37.788901,-122.4115803,37.7124757,24485.4
-122.4104533,37.7899531,-122.4185372,37.6305053,24487.6
-122.4000967,37.7903123,-122.4073985,37.7125665,24500
-122.4186146,37.7802716,-122.42471,37.7937282,24501
-122.4024099,37.7909791,-122.4197183,37.7397616,24501.5
-122.4009593,37.7921162,-122.4656493,37.7848672,24512.6
-122.4080561,37.7864339,-122.4962615,37.7757708,24519.5
-122.404059,37.7907655,-122.3966889,37.7904618,24533.6
-122.4034364,37.7876758,-122.1607053,37.8740245,24536.5
-122.4144458,37.784664,-122.4334871,37.7954381,24550.1
-122.4084166,37.7882951,-122.3795257,37.5924953,24551.3
-122.4131495,37.7810015,-122.4003318,37.7949983,24554.3
-122.4148257,37.7787765,-122.4178031,37.7698889,24558.8
-122.4020317,37.7891058,-122.3894308,37.7888522,24562.1
-122.4050568,37.7877685,-122.2053315,37.8056631,24566.5
-122.4171732,37.7814508,-122.506178,37.7791193,24580.9
-122.3964008,37.7932487,-122.2482106,37.7642779,24581.1
-122.4080561,37.7864339,-122.4480317,37.7670081,24581.9
-122.3974037,37.7924404,-122.2558194,37.7989778,24583.1
-122.4000967,37.7903123,-122.3879014,37.7721103,24591.2
-122.3991626,37.7910505,-122.395815,37.7911514,24593
-122.4064263,37.7903715,-122.3911772,37.7847532,24600.3
-122.411723,37.7878756,-122.4027076,37.7832509,24608
-122.4013982,37.7892837,-122.2154164,37.7369148,24611.3
-122.4007726,37.7911821,-122.3966495,37.7945887,24614.5
-122.4104533,37.7899531,-122.406827,37.7684205,24626.6
-122.41736,37.7823844,-122.0633163,37.8965322,24630.5
-122.4136932,37.7809332,-122.4116159,37.7762133,24641.2
-122.419005,37.7821738,-122.4148936,37.7773181,24648.5
-122.4103557,37.7822065,-122.394659,37.7810471,24651.6
-122.4120997,37.7897443,-122.3957703,37.7777178,24653.4
-122.4186146,37.7802716,-122.4807367,37.7023066,24654.1
-122.4137429,37.7895358,-122.4237731,37.6336916,24655.7
-122.4069817,37.7894357,-122.4416656,37.802514,24665.4
-122.4104533,37.7899531,-122.3999769,37.7932159,24669.7
-122.4000967,37.7903123,-122.4662023,37.7621837,24673.4
-122.4024099,37.7909791,-122.0940491,37.6441322,24681.5
-122.4009593,37.7921162,-122.4059164,37.7857139,24682.6
-122.4113476,37.7860145,-122.4389004,37.7806028,24692.4
-122.411723,37.7878756,-122.3035274,37.8789264,24695.1
-122.4067939,37.7885009,-122.4272165,37.718952,24706.4
-122.4020317,37.7891058,-122.3940959,37.792562,24707.6
-122.4013982,37.7892837,-122.4241011,37.7829621,24727.7
-122.411717,37.7812048,-122.4889485,37.6761156,24730.5
-122.3989918,37.7942922,-122.4374556,37.8031147,24744.4
-122.4000967,37.7903123,-122.408068,37.7211554,24748.5
-122.4138822,37.7818704,-122.4163028,37.7416946,24766.9
-122.4064263,37.7903715,-122.2137618,37.7751329,24767.4
-122.4129919,37.7858081,-122.4239945,37.7519118,24774.5
-122.4181563,37.777974,-122.4322196,37.7975133,24787.6
-122.4034364,37.7876758,-122.5282211,37.8764317,24788.4
-122.4052473,37.7887033,-122.4056307,37.8066897,24797.1
-122.4126147,37.7839425,-122.4119117,37.7888113,24800
-122.4113476,37.7860145,-122.4140702,37.7828026,24807.7
-122.4140702,37.7828026,-122.4725837,37.7248073,24810.5
-122.4020077,37.788802,-122.4054433,37.6467603,24814.4
-122.4027912,37.7928594,-122.4085358,37.7737601,24819.1
-122.4088057,37.7901622,-122.4179937,37.7000029,24820.9
-122.4052473,37.7887033,-121.9714187,37.3310676,24823.2
-122.4055991,37.7905698,-122.4128308,37.6547171,24826.5
-122.4050568,37.7877685,-122.4274524,37.6175574,24831.7
-122.4085318,37.7844618,-122.4182981,37.7870416,24839.7
-122.4080561,37.7864339,-122.3916518,37.792,24842.9
-122.4144458,37.784664,-122.4158875,37.7482624,24843.6
-122.4124265,37.7830115,-122.416362,37.7775451,24849.4
-122.4020077,37.788802,-122.4086323,37.7976269,24852
-122.410784,37.7832203,-122.4180455,37.7734806,24858
-122.4120997,37.7897443,-122.4593716,37.7471525,24858.8
-122.4029838,37.7880314,-122.4005089,37.7874553,24861.9
-122.4011522,37.7930673,-122.3951477,37.7892316,24864.4
-122.4098893,37.7871562,-122.3989432,37.7837879,24868.1
-122.4024099,37.7909791,-122.4236075,37.7591649,24872.4
-122.4147149,37.7786814,-122.3918575,37.7893859,24878.3
-122.4029838,37.7880314,-122.5095769,38.0126724,24878.6
-122.4135549,37.7886026,-122.4046825,37.7991022,24880.8
-122.416889,37.781954,-122.2508071,37.7605133,24881.4
-122.4029838,37.7880314,-122.4413549,37.7925158,24885.6
-122.4103557,37.7822065,-122.4653648,37.7809187,24901.9
-122.4055991,37.7905698,-122.4136932,37.7809332,24906.8
-122.4036842,37.788901,-122.4073583,37.7913012,24914.6
-122.4080709,37.7840127,-122.4371102,37.7712694,24918.7
-122.4034364,37.7876758,-122.4003134,37.7778043,24921.3
-122.4080561,37.7864339,-122.3940959,37.792562,24926.6
-122.4102667,37.7890203,-122.3008882,37.8065829,24929
-122.3991626,37.7910505,-122.4051159,37.7607997,24932.3
-122.4005888,37.7902502,-122.4155747,37.7902567,24933.6
-122.4013982,37.7892837,-122.4787392,37.7282073,24941.1
-122.4022209,37.7900432,-122.4002641,37.8006154,24946.8
-122.4069817,37.7894357,-122.4336761,37.7963714,24948.2
-122.3995716,37.7907272,-122.4771155,37.7785146,24957.3
-122.3997849,37.7922611,-122.4060342,37.6554049,24957.9
-122.4082332,37.7873668,-122.1391961,37.4051003,24968.8
-122.4069817,37.7894357,-122.4100892,37.7527504,24977.1
-122.3995716,37.7907272,-122.400217,37.750753,24989
-122.4009593,37.7921162,-122.2750089,37.8006779,24990
-122.4022209,37.7900432,-122.4119117,37.7888113,25002.1
-122.4169901,37.7804986,-122.4061835,37.797516,25002.6
-122.4188105,37.7812425,-122.3932672,37.7821473,25004.5
-122.4020077,37.788802,-122.297008,37.8695491,25004.9
-122.4029838,37.7880314,-122.2676658,37.8123945,25010.4
-122.406589,37.7875664,-122.3988009,37.7933647,25013.1
-122.4025983,37.791909,-122.4171256,37.7743254,25018.8
-122.4120025,37.7809809,-122.3028129,37.8936724,25025.8
-122.4188105,37.7812425,-122.4222283,37.789411,25032.5
-122.4038718,37.7898332,-122.4098099,37.7691614,25052.9
-122.3991626,37.7910505,-122.4459575,37.7412125,25055
-122.4124265,37.7830115,-122.3917402,37.7315837,25056
-122.4207595,37.7829067,-122.2816227,37.8886942,25058.7
-122.3999769,37.7932159,-122.4707594,37.7196398,25066.2
-122.4122382,37.7820804,-122.4000967,37.7903123,25079.9
-122.3989918,37.7942922,-122.2894431,37.838195,25080.2
-122.4009593,37.7921162,-122.4332393,37.7774974,25082.9
-122.4005888,37.7902502,-122.4415072,37.7764448,25085.7
-122.4038718,37.7898332,-122.4181456,37.7712383,25086.2
-122.4131792,37.786738,-122.427097,37.7972075,25087.6
-122.4207595,37.7829067,-122.4178336,37.7697121,25095.5
-122.4207595,37.7829067,-122.4085318,37.7844618,25095.6
-122.4144458,37.784664,-122.3987697,37.776574,25100.8
-122.4120997,37.7897443,-122.4492106,37.7906143,25109.4
-122.4022209,37.7900432,-122.3958174,37.7862557,25110.2
-122.404059,37.7907655,-122.4516954,37.7684545,25121
-122.3995716,37.7907272,-122.4667518,37.7546757,25121.8
-122.4087107,37.7835088,-122.440049,37.7775881,25126.5
-122.4124265,37.7830115,-122.4332393,37.7774974,25127.2
-122.3995716,37.7907272,-122.4386182,37.7787235,25128.8
-122.4120025,37.7809809,-122.3871557,37.7413003,25129.5
-122.4005888,37.7902502,-122.4089543,37.7863178,25130.2
-122.4146092,37.7812955,-122.5046603,37.7657321,25132
-122.4000967,37.7903123,-122.4176198,37.7765433,25135
-122.3986103,37.7924133,-122.4449393,37.7654956,25135.8
-122.4007726,37.7911821,-122.429037,37.745165,25137.2
-122.4084166,37.7882951,-122.4007726,37.7911821,25137.6
-122.4082332,37.7873668,-122.4471676,37.7872167,25159.8
-122.4160889,37.7777726,-122.3911134,37.7859244,25160.5
-122.4137429,37.7895358,-122.3898055,37.7729178,25160.6
-122.4068519,37.7856295,-122.2801649,37.8358579,25164.4
-122.4149213,37.7788674,-122.4095539,37.7938585,25164.9
-122.4027912,37.7928594,-122.4195997,37.7934809,25168.2
-122.3995716,37.7907272,-122.3834137,37.7391729,25171.2
-122.4097,37.7862213,-122.4166574,37.7872498,25182.3
-122.399572,37.791327,-122.4418232,37.7154431,25190.2
-122.4059164,37.7857139,-122.4034,37.7958733,25192.1
-122.4022209,37.7900432,-122.4219781,37.7969024,25205
-122.414258,37.7837336,-122.3939857,37.7761888,25208
-122.4137429,37.7895358,-122.423677,37.748711,25212.3
-122.417548,37.7833151,-122.4444226,37.7640064,25221.1
-122.4169901,37.7804986,-122.4337435,37.805032,25224.7
-122.4009593,37.7921162,-122.4165267,37.7757638,25225
-122.4131792,37.786738,-122.4980352,37.8688836,25226.4
-122.3964805,37.7936648,-122.3999769,37.7932159,25231
-122.4064263,37.7903715,-122.4629583,37.7772822,25231.5
-122.4089543,37.7863178,-122.4087215,37.7809779,25234.6
-122.4171732,37.7814508,-122.428849,37.754832,25242.7
-122.4125763,37.7805274,-122.4245672,37.7691224,25246.8
-122.4067939,37.7885009,-122.4106785,37.7494951,25248.7
-122.4133664,37.7876672,-122.3915567,37.785546,25251.1
-122.4024099,37.7909791,-122.4020317,37.7891058,25251.2
-122.3991626,37.7910505,-122.4665389,37.6397276,25255.1
-122.4091399,37.7834292,-122.4029757,37.7937875,25262.2
-122.4029757,37.7937875,-122.4100772,37.7880844,25272.3
-122.4131792,37.786738,-122.2649964,37.8143515,25279.4
-122.4020317,37.7891058,-122.4055991,37.7905698,25280.8
-122.3976272,37.7935131,-122.4462337,37.6422459,25285.4
-122.4086156,37.7892289,-122.4176003,37.7919304,25286.9
-122.406589,37.7875664,-122.390321,37.7881515,25290.9
-122.4186146,37.7802716,-122.4562987,37.7573981,25301.7
-122.419005,37.7821738,-122.4973725,37.7608073,25303.3
-122.3989918,37.7942922,-122.4958073,37.7384285,25303.8
-122.4119117,37.7888113,-122.3982588,37.786773,25305.8
-122.4147017,37.7817657,-122.330746,37.5688982,25311
-122.4064263,37.7903715,-122.4724897,37.7129021,25312.9
-122.4005888,37.7902502,-122.4699247,37.7845762,25316.1
-122.399572,37.791327,-122.3966889,37.7904618,25320.9
-122.4129919,37.7858081,-122.425815,37.738952,25326.8
-122.4097,37.7862213,-122.3949973,37.777103,25335.2
-122.4009593,37.7921162,-122.456623,37.7515297,25339
-122.4029838,37.7880314,-122.4941022,37.8564333,25341.9
-122.4036842,37.788901,-122.390321,37.7881515,25343.3
-122.3991626,37.7910505,-122.3944854,37.7873072,25343.4
-122.4085318,37.7844618,-122.4174861,37.7349337,25343.5
-122.4022209,37.7900432,-122.2728399,37.5122268,25343.6
-122.4027912,37.7928594,-122.4146827,37.7970977,25345.1
-122.4000967,37.7903123,-122.4119411,37.8084919,25346.9
-122.4100772,37.7880844,-122.3877795,37.7707806,25350.2
-122.4000967,37.7903123,-122.4411404,37.7018316,25352.2
-122.4054347,37.7896352,-122.4500385,37.7511437,25353
-122.4068519,37.7856295,-122.4129422,37.7070504,25359.6
-122.417548,37.7833151,-122.4369961,37.7794105,25362
-122.4020317,37.7891058,-122.4054775,37.764606,25362.1
-122.4080561,37.7864339,-122.4150099,37.7874587,25363.8
-122.3982976,37.791734,-122.4068491,37.7969087,25368.2
-122.4034364,37.7876758,-122.1544615,37.7155832,25371.1
-122.4024099,37.7909791,-121.9348545,37.7252967,25371.2
-122.4009593,37.7921162,-122.4948638,37.6918598,25380.8
-122.4097,37.7862213,-122.409388,37.7779762,25392.7
-122.4005888,37.7902502,-122.4241096,37.7995006,25393.8
-122.4011522,37.7930673,-122.4196893,37.765052,25395.7
-122.3999769,37.7932159,-122.4013982,37.7892837,25400
-122.4020077,37.788802,-122.4547886,37.7862499,25404.6
-122.4011522,37.7930673,-122.4055991,37.7905698,25405.8
-122.4138822,37.7818704,-122.3979976,37.7759585,25406.8
-122.4153391,37.7807264,-122.4077078,37.7826157,25411.4
-122.4029757,37.7937875,-122.3932673,37.7758339,25411.8
-122.410784,37.7832203,-122.4206516,37.798701,25417.1
-122.4098893,37.7871562,-122.4809098,37.7559213,25417.4
-122.4178444,37.7763691,-122.395815,37.7911514,25418.4
-122.4188105,37.7812425,-122.3947796,37.7846263,25427.3
-122.4011522,37.7930673,-122.4056272,37.7785107,25428.1
-122.4011522,37.7930673,-122.414368,37.774043,25428.9
-122.406589,37.7875664,-122.4172368,37.745723,25429.4
-122.4054347,37.7896352,-122.3980104,37.7953396,25444.6
-122.4119117,37.7888113,-122.4007726,37.7911821,25446.8
-122.4036842,37.788901,-122.4190579,37.7907935,25449.8
-122.3995716,37.7907272,-122.3896727,37.7799221,25450.8
-122.4097,37.7862213,-122.4124265,37.7830115,25457.1
-122.4009593,37.7921162,-122.5052875,37.904095,25457.7
-122.4009593,37.7921162,-122.3899224,37.7909191,25459.8
-122.3974037,37.7924404,-122.4369014,37.7789418,25464
-122.4147017,37.7817657,-122.3881286,37.7817716,25468
-122.4036842,37.788901,-122.255737,37.7641838,25471.3
-122.4088057,37.7901622,-122.3941277,37.7764146,25471.5
-122.399572,37.791327,-122.4323455,37.7814351,25473.3
-122.3974037,37.7924404,-122.4885701,37.7347941,25476.1
-122.419005,37.7821738,-122.4166097,37.7372572,25477.9
-122.4148257,37.7787765,-122.4048807,37.768536,25482.9
-122.3995716,37.7907272,-122.3938341,37.7814829,25487
-122.4115357,37.7869469,-122.44949,37.758193,25488.6
-122.4159033,37.7835243,-122.4528286,37.7740485,25489.2
-122.399572,37.791327,-122.4472587,37.7249139,25489.7
-122.4129919,37.7858081,-122.4054982,37.79802,25490.3
-122.410784,37.7832203,-122.3976272,37.7935131,25493.7
-122.4013982,37.7892837,-122.4025818,37.7647852,25499
-122.4013982,37.7892837,-122.3901445,37.790745,25501.9
-122.4086156,37.7892289,-121.7475809,38.0014658,25508
-122.399572,37.791327,-122.3967193,37.7855436,25520.8
-122.4120025,37.7809809,-122.4560959,37.7157364,25522.7
-122.416889,37.781954,-122.4090101,37.799494,25524.5
-122.4029838,37.7880314,-122.3974037,37.7924404,25528.1
-122.4068519,37.7856295,-122.4106394,37.7908839,25530.8
-122.4144458,37.784664,-122.4356874,37.789628,25534.5
-122.4067939,37.7885009,-122.423832,37.772957,25538.4
-122.4113476,37.7860145,-122.4446493,37.7810666,25538.9
-122.4131495,37.7810015,-122.4191918,37.7831061,25546.8
-122.4005888,37.7902502,-122.4044278,37.7963079,25547.7
-122.4135549,37.7886026,-122.4299332,37.7848079,25548.8
-122.4090996,37.7832019,-122.414487,37.7932301,25551.8
-122.4160916,37.7844547,-122.426076,37.738358,25553.7
-122.4177356,37.7842457,-122.4366472,37.8027159,25556.7
-122.4024099,37.7909791,-122.4289321,37.7979313,25557.7
-122.4029838,37.7880314,-122.4052442,37.7660475,25558.3
-122.4181563,37.777974,-122.4137471,37.7074726,25559.8
-122.3995716,37.7907272,-122.5270718,37.9535815,25571
-122.4025983,37.791909,-122.3965451,37.7946019,25578
-122.411723,37.7878756,-122.4463114,37.7748781,25581.7
-122.4052473,37.7887033,-122.394533,37.7663056,25582.1
-122.406589,37.7875664,-122.4157156,37.7825934,25582.6
-122.4133664,37.7876672,-122.4339398,37.7726293,25584.9
-122.4144458,37.784664,-122.417837,37.7459644,25588.6
-122.4113476,37.7860145,-122.3955718,37.7626374,25589.4
-122.4157156,37.7825934,-122.422955,37.761617,25592.4
-122.4088057,37.7901622,-122.4050958,37.776113,25596.8
-122.4034364,37.7876758,-122.4133664,37.7876672,25600
-122.406589,37.7875664,-122.453894,37.7802412,25604.9
-122.4115357,37.7869469,-122.2984188,37.8664795,25612.8
-122.4119117,37.7888113,-122.4945779,37.7515749,25620
-122.4102667,37.7890203,-122.4185035,37.7634988,25624.1
-122.4164474,37.7756999,-122.4097,37.7862213,25629.5
-122.4034972,37.7879652,-122.3909795,37.7900822,25639.6
-122.4064263,37.7903715,-122.4186825,37.7093459,25643.2
-122.4106265,37.7824273,-122.4039262,37.6606227,25643.9
-122.4169901,37.7804986,-122.4246159,37.8012645,25645.1
-122.4113476,37.7860145,-122.4493494,37.7735338,25645.2
-122.3997849,37.7922611,-122.4396873,37.7927278,25647.8
-122.4169901,37.7804986,-122.4261652,37.7614218,25653.4
-122.4095133,37.7852904,-122.4287315,37.7885845,25653.8
-122.4024099,37.7909791,-122.2723854,37.8078844,25654.6
-122.4050568,37.7877685,-122.3925533,37.7838975,25655.7
-122.417548,37.7833151,-122.4124934,37.7706339,25660.2
-122.4034364,37.7876758,-122.3963904,37.7823664,25665.8
-122.4113476,37.7860145,-122.4003824,37.7826516,25671.2
-122.4119117,37.7888113,-122.2718873,37.908724,25671.5
-122.3999769,37.7932159,-122.4054347,37.7896352,25672.8
-122.3999769,37.7932159,-122.5160525,37.8733315,25673
-122.4169784,37.7752726,-122.4160916,37.7844547,25675.4
-122.4068519,37.7856295,-122.4179844,37.7587068,25679.2
-122.3986103,37.7924133,-122.4942648,37.6966542,25683.4
-122.4111043,37.7822252,-122.4311198,37.7844422,25684.4
-122.4025983,37.791909,-122.3998107,37.7880097,25686
-122.4007726,37.7911821,-122.0411518,37.8943908,25686.3
-122.3991626,37.7910505,-122.3861326,37.7463208,25689.5
-122.399572,37.791327,-122.4409903,37.7991739,25696.8
-122.4034972,37.7879652,-122.421031,37.771008,25699.9
-122.4131495,37.7810015,-122.4124799,37.7916306,25702.8
-122.4166194,37.7786767,-122.4411712,37.7803083,25702.8
-122.399572,37.791327,-122.4011758,37.7820253,25705.6
-122.4140702,37.7828026,-122.4692852,37.7601763,25711
-122.4113476,37.7860145,-122.4483885,37.7353501,25715.6
-122.3999769,37.7932159,-122.4219112,37.779892,25723.1
-122.3995716,37.7907272,-122.2344997,37.7754247,25728.6
-122.3982976,37.791734,-122.4029838,37.7880314,25729
-122.4029838,37.7880314,-122.4007726,37.7911821,25729
-122.3995716,37.7907272,-122.4025818,37.7647852,25732.1
-122.411717,37.7812048,-122.470059,37.7864373,25734.2
-122.4025983,37.791909,-122.4034364,37.7876758,25737.5
-122.4011522,37.7930673,-122.4407962,37.802626,25738.6
-122.4144458,37.784664,-122.4243435,37.7854035,25743.6
-122.4038718,37.7898332,-122.4190997,37.7667172,25748
-122.399572,37.791327,-122.3982121,37.714413,25754.4
-122.4022209,37.7900432,-122.3885579,37.6737376,25759.6
-122.4188105,37.7812425,-122.2400125,37.8184846,25761
-122.4138822,37.7818704,-122.4113476,37.7860145,25763.8
-122.4135549,37.7886026,-122.4092889,37.7796714,25767.8
-122.4022209,37.7900432,-122.3939349,37.7868664,25769.6
-122.4131749,37.7774549,-122.4020077,37.788802,25770.4
-122.4089543,37.7863178,-122.1938646,37.729432,25774.2
-122.4022209,37.7900432,-122.3904966,37.7841314,25776.4
-122.406589,37.7875664,-122.4082752,37.7788519,25782.9
-122.4090996,37.7832019,-122.4109327,37.769472,25783.3
-122.4034972,37.7879652,-122.4353078,37.7877468,25791.4
-122.4103557,37.7822065,-122.3912288,37.7916899,25793.3
-122.4147149,37.7786814,-122.3916518,37.792,25793.5
-122.409388,37.7779762,-122.3976272,37.7935131,25795.4
-122.4067939,37.7885009,-122.342856,37.9252461,25796.9
-122.4080561,37.7864339,-122.4957659,37.7337353,25797.1
-122.4038718,37.7898332,-122.4171965,37.7619709,25800.7
-122.4180638,37.7775161,-122.4329868,37.7400737,25801.6
-122.4020317,37.7891058,-122.4249951,37.7707352,25804.1
-122.4068519,37.7856295,-122.4295003,37.7499683,25806.2
-122.4129919,37.7858081,-122.4119117,37.7888113,25810.7
-122.4024099,37.7909791,-122.4093268,37.7843607,25810.9
-122.4020317,37.7891058,-122.534326,37.897056,25811
-122.4115357,37.7869469,-122.403403,37.7802668,25812.6
-122.3974037,37.7924404,-122.4023838,37.7794545,25814.5
-122.4007726,37.7911821,-122.252762,37.8712851,25815.3
-122.4144458,37.784664,-122.42445,37.8004144,25815.9
-122.4191918,37.7831061,-122.4524357,37.7778929,25822.2
-122.3988009,37.7933647,-122.4387326,37.7710626,25822.4
-122.4027912,37.7928594,-122.4178341,37.7571082,25823.4
-122.4157156,37.7825934,-122.4307633,37.7986547,25825.8
-122.4020077,37.788802,-122.4135916,37.7746549,25828.3
-122.4024099,37.7909791,-122.448027,37.6496187,25829.9
-122.4138822,37.7818704,-122.4369143,37.7378156,25830.7
-122.4009593,37.7921162,-122.2838555,37.5399798,25831.5
-122.4098893,37.7871562,-122.4529855,37.7757636,25835.8
-122.4131792,37.786738,-122.4036084,37.8054504,25837.5
-122.3974495,37.7926417,-122.2528602,37.8717976,25842.5
-122.4131495,37.7810015,-122.3881286,37.7817716,25843.8
-122.4029838,37.7880314,-122.397564,37.789771,25844.9
-122.416362,37.7775451,-122.4317174,37.749834,25845.4
-122.4115357,37.7869469,-122.4641902,37.6626526,25848.7
-122.4160916,37.7844547,-122.4315916,37.7777074,25848.7
-122.4180638,37.7775161,-122.4584613,37.7752457,25851.9
-122.4120562,37.7811625,-122.4068387,37.7751007,25857.7
-122.3974037,37.7924404,-122.4226323,37.7017578,25859.5
-122.416889,37.781954,-122.4291113,37.7904668,25862.5
-122.4022209,37.7900432,-122.416739,37.7571719,25863.7
-122.4166194,37.7786767,-122.4148222,37.7865291,25872.7
-122.4069817,37.7894357,-122.3927923,37.7753679,25874.1
-122.4034972,37.7879652,-122.4015591,37.7380261,25888.4
-122.4120997,37.7897443,-122.4207867,37.7743016,25892.2
-122.4174509,37.7765101,-122.4036842,37.788901,25893.9
-122.4020317,37.7891058,-122.4998302,37.586938,25895.2
-122.4020077,37.788802,-122.2734045,37.7983536,25897.1
-122.4054347,37.7896352,-122.4025983,37.791909,25897.8
-122.4124265,37.7830115,-122.4203832,37.7810423,25900.6
